1	0.024000	250
2	0.008000	250
4	0.032000	250
8	0.072000	250
16	0.176000	250
32	0.290667	250
64	0.856788	250
128	1.342114	250
256	5.494218	250
512	3.831367	250
1024	2.872257	250
2048	2.266859	250
4096	1.886908	250
8192	1.754378	250
16384	1.542490	250
32768	1.219470	250
65536	1.000000	250
