1	0.020000	100
2	0.020000	100
4	0.040000	100
8	0.206667	100
16	0.400000	100
32	0.785000	100
64	2.224080	100
128	4.025435	100
256	2.925102	100
512	2.286061	100
1024	1.815960	100
2048	1.634343	100
4096	1.348283	100
8192	1.032727	100
16384	1.000000	100
