1	0.000000	50
2	0.200000	50
4	0.120000	50
8	0.200000	50
16	0.520000	50
32	3.524138	50
64	2.940465	50
128	2.580408	50
256	1.902857	50
512	1.638367	50
1024	1.357551	50
2048	1.028571	50
4096	1.000000	50
