1	0.013333	300
2	0.006667	300
4	0.040000	300
8	0.060000	300
16	0.093333	300
32	0.166667	300
64	0.516889	300
128	1.841222	300
256	6.842643	300
512	4.378854	300
1024	3.116522	300
2048	2.485686	300
4096	1.994760	300
8192	1.825329	300
16384	1.666734	300
32768	1.400513	300
65536	1.072085	300
131072	1.000000	300
