1	0.020000	200
2	0.040000	200
4	0.030000	200
8	0.070000	200
16	0.140000	200
32	0.321667	200
64	0.924718	200
128	2.668634	200
256	5.137110	200
512	3.252626	200
1024	2.552060	200
2048	2.022663	200
4096	1.808291	200
8192	1.632714	200
16384	1.345276	200
32768	1.030000	200
65536	1.000000	200
